item_id,name,rarity,price,seal_flag,endurance
12470,聚冥绑腿,purple,300000,1,35
12471,逐风绑腿,purple,250000,1,35
12472,赤星绑腿,purple,300000,1,35
12473,翼影绑腿,purple,300000,1,35
12474,傲凰护腿,purple,300000,1,35
12475,噬龙护腿,purple,300000,1,35
12476,暴风雨神护腿,purple,250000,1,35
12477,流光长裤,purple,300000,1,35
12478,爆麟绑腿,purple,250000,1,35
12479,黑月护腿,purple,250000,1,35
12480,传承 : 智慧女神的牛皮绑腿,purple,2500000,1,35
12481,传承 : 神圣的智慧女神牛皮绑腿,purple,4000000,1,35
12482,传承 : 大地女神的熊皮绑腿,purple,1200000,1,35
12483,传承 : 神圣的大地女神熊皮绑腿,purple,2000000,1,35
12484,传承 : 守夜女神的蟒皮绑腿,purple,1500000,1,35
12485,传承 : 神圣的守夜女神蟒皮绑腿,purple,3000000,1,35
12486,传承 : 生命女神的狼皮绑腿,purple,4000000,1,35
12487,传承 : 神圣的生命女神狼皮绑腿,purple,7000000,1,35
12488,传承 : 战争女神的狼皮绑腿,purple,6000000,1,35
12489,传承 : 神圣的战争女神狼皮绑腿,purple,10000000,1,35
12493,天帷巨兽 : 赤龙皮甲护腿,purple,200000,1,35
12494,天帷巨兽 : 斩影皮甲护腿,purple,200000,1,35
12495,天帷巨兽 : 精灵的夜麟皮甲护腿,purple,200000,1,35
12496,天帷巨兽 : 精灵的天袭皮甲护腿,purple,200000,1,35
12497,暗黑城 : 赤龙皮甲护腿,purple,200000,1,35
12498,暗黑城 : 斩影皮甲护腿,purple,200000,1,35
12499,暗黑城 : 精灵的夜麟皮甲护腿,purple,200000,1,35
12500,暗黑城 : 精灵的天袭皮甲护腿,purple,200000,1,35
12501,诺斯玛尔 : 赤龙皮甲护腿,purple,200000,1,35
12502,诺斯玛尔 : 斩影皮甲护腿,purple,200000,1,35
12504,燃烧魔女的南瓜下装,purple,350000,1,35
12505,恐惧女巫的羊皮下装,purple,350000,1,35
12506,远古图书馆的管理员之裤,purple,250000,1,35
12507,传承 : 控魂女神的狼皮护腿,purple,10000000,1,35
12508,裴尔玛的邪神护腿,purple,400000,1,35
12509,闪耀之哈根尼斯护腿,purple,300000,1,35
12510,混沌之阿加雷斯护腿,purple,250000,1,35
12511,无尽之探索护腿,purple,250000,1,35
12515,卡诺凡恩皮短裤,purple,250000,1,35
12516,斯匹奥皮长裤,purple,250000,1,35
12517,阿瓦利亚的迅捷皮裤,purple,300000,1,35
12518,邪恶风行者的皮护腿,purple,250000,1,35
12521,西部枪手护腿,purple,250000,1,35
12522,巨鲸之王护腿,purple,250000,1,35
12523,暮星长裤,purple,250000,1,35
12524,慈悲之心长裤,purple,250000,1,35
12525,精灵的智慧护腿,purple,250000,1,35
12533,传承 : 神圣的控魂女神狼皮绑腿,purple,15000000,1,35
12537,真 · 西部枪手护腿,purple,500000,1,35
12538,真 · 巨鲸之王护腿,purple,500000,1,35
12539,真 · 暮星长裤,purple,500000,1,35
12540,真 · 慈悲之心长裤,purple,500000,1,35
12541,真 · 精灵的智慧护腿,purple,500000,1,35
12842,茱萸绑腿,purple,250000,1,35
12844,炎木绑腿,purple,250000,1,35
12850,血灵暗咒绑腿,purple,250000,1,35
12853,大地祝福绑腿,purple,200000,1,35
12856,玄武岩绑腿,purple,200000,1,35
12859,远古冰银绑腿,purple,250000,1,35
12868,玛尔的天权绑腿,purple,300000,1,35
12869,紫金守护绑腿,purple,300000,1,35
12870,幽灵结晶绑腿,purple,300000,1,35
12871,蛊藤绑腿,purple,200000,1,35
12872,黄金战士绑腿,purple,250000,1,35
12873,蛟纹绑腿,purple,250000,1,35
12874,龙脊绑腿,purple,300000,1,35
12875,黑龙汲星绑腿,purple,300000,1,35
12876,星临绑腿,purple,250000,1,35
12877,传承 : 智慧女神的莳芽绑腿,purple,2500000,1,35
12878,传承 : 神圣的智慧女神莳芽绑腿,purple,4000000,1,35
12879,传承 : 大地女神的血骨绑腿,purple,1200000,1,35
12880,传承 : 神圣的大地女神血骨绑腿,purple,2000000,1,35
12881,传承 : 守夜女神的兽骨绑腿,purple,1500000,1,35
12882,传承 : 神圣的守夜女神兽骨绑腿,purple,3000000,1,35
12883,传承 : 生命女神的软陶绑腿,purple,4000000,1,35
12884,传承 : 神圣的生命女神软陶绑腿,purple,7000000,1,35
12885,传承 : 战争女神的黑陶绑腿,purple,6000000,1,35
12886,传承 : 神圣的战争女神黑陶绑腿,purple,10000000,1,35
12891,云铁绑腿,purple,200000,1,35
12892,狮鹫胫甲,purple,300000,1,35
12893,破魔胫甲,purple,250000,1,35
12894,裁决之甲 - 神鉴绑腿,purple,300000,1,35
12895,天帷巨兽 : 戾龙轻甲护腿,purple,200000,1,35
12896,天帷巨兽 : 斩影轻甲护腿,purple,200000,1,35
12897,天帷巨兽 : 精灵的奔雷轻甲护腿,purple,200000,1,35
12898,天帷巨兽 : 精灵的天袭轻甲护腿,purple,200000,1,35
12899,暗黑城 : 戾龙轻甲护腿,purple,200000,1,35
12900,暗黑城 : 斩影轻甲护腿,purple,200000,1,35
12901,暗黑城 : 精灵的奔雷轻甲护腿,purple,200000,1,35
12902,暗黑城 : 精灵的天袭轻甲护腿,purple,200000,1,35
12903,诺斯玛尔 : 戾龙轻甲护腿,purple,200000,1,35
12904,诺斯玛尔 : 斩影轻甲护腿,purple,200000,1,35
12906,传承 : 控魂女神的软陶绑腿,purple,10000000,1,35
12907,墨之旋风绑腿,purple,300000,1,35
12908,邪恶怒视绑腿,purple,300000,1,35
12909,顽强的巴罗斯绑腿,purple,250000,1,35
12910,残忍的执行者胫甲,purple,300000,1,35
12915,拉马斯胫甲,purple,250000,1,35
12916,哈勒斯胫甲,purple,200000,1,35
12917,诅咒之巫师胫甲,purple,250000,1,35
12918,屠杀之巫师胫甲,purple,250000,1,35
12921,精武之魂胫甲,purple,250000,1,35
12922,米格拉的英雄护腿,purple,250000,1,35
12923,霸权者的智慧胫甲,purple,250000,1,35
12924,暗黑之焰胫甲,purple,250000,1,35
12925,拳王的独孤胫甲,purple,250000,1,35
12933,传承 : 神圣的控魂女神软陶绑腿,purple,15000000,1,35
12937,真 · 精武之魂胫甲,purple,500000,1,35
12938,真 · 米格拉的英雄护腿,purple,500000,1,35
12939,真 · 霸权者的智慧胫甲,purple,500000,1,35
12940,真 · 暗黑之焰胫甲,purple,500000,1,35
12941,真 · 拳王的独孤胫甲,purple,500000,1,35
13242,初级战士绑腿,purple,80000,1,35
13244,明光胫甲,purple,250000,1,35
13250,暗黑蛇纹护腿,purple,250000,1,35
13253,碧玉护腿,purple,250000,1,35
13256,闪灵护腿,purple,300000,1,35
13259,龙鸣护腿,purple,300000,1,35
13268,血啸护腿,purple,300000,1,35
13269,赤霞护腿,purple,300000,1,35
13270,鳞岩护腿,purple,350000,1,35
13271,紫金护腿,purple,300000,1,35
13272,蓝水晶护腿,purple,250000,1,35
13273,EL-XM25护腿,purple,250000,1,35
13274,怒灵诅咒护腿,purple,300000,1,35
13275,恶雷擒月护腿,purple,300000,1,35
13276,ES-YL11护腿,purple,250000,1,35
13277,传承 : 智慧女神的青铜护腿,purple,2500000,1,35
13278,传承 : 神圣的智慧女神青铜护腿,purple,4000000,1,35
13279,传承 : 大地女神的赤铜护腿,purple,1200000,1,35
13280,传承 : 神圣的大地女神赤铜护腿,purple,2000000,1,35
13281,传承 : 守夜女神的星纹护腿,purple,1500000,1,35
13282,传承 : 神圣的守夜女神星纹护腿,purple,3000000,1,35
13283,传承 : 生命女神的铂金护腿,purple,4000000,1,35
13284,传承 : 神圣的生命女神铂金护腿,purple,7000000,1,35
13285,传承 : 战争女神的墨钢护腿,purple,6000000,1,35
13286,传承 : 神圣的战争女神墨钢护腿,purple,10000000,1,35
13292,伏魔护腿,purple,300000,1,35
13293,正义守护绑腿,purple,300000,1,35
13294,黎明七星护腿,purple,350000,1,35
13295,信耶的附灵胫甲,purple,300000,1,35
13296,天帷巨兽 : 戾龙重甲护腿,purple,200000,1,35
13297,天帷巨兽 : 斩影重甲护腿,purple,200000,1,35
13298,天帷巨兽 : 精灵的银刃重甲护腿,purple,200000,1,35
13299,天帷巨兽 : 精灵的苍蟒重甲护腿,purple,200000,1,35
13300,暗黑城 : 戾龙重甲护腿,purple,200000,1,35
13301,暗黑城 : 斩影重甲护腿,purple,200000,1,35
13302,暗黑城 : 精灵的银刃重甲护腿,purple,200000,1,35
13303,暗黑城 : 精灵的苍蟒重甲护腿,purple,200000,1,35
13304,诺斯玛尔 : 戾龙重甲护腿,purple,200000,1,35
13305,诺斯玛尔 : 斩影重甲护腿,purple,200000,1,35
13307,传承 : 控魂女神的纹钢胫甲,purple,10000000,1,35
13308,血浸黑栗绑腿,purple,300000,1,35
13309,暗黑侵略者绑腿,purple,300000,1,35
13310,梅尔文的随心绑腿,purple,250000,1,35
13311,原罪之封印绑腿,purple,300000,1,35
13319,巨武器破坏者护腿,purple,250000,1,35
13320,赤炼胫甲,purple,250000,1,35
13321,血之结界胫甲,purple,250000,1,35
13327,传承 : 神圣的控魂女神钛银护腿,purple,15000000,1,35
13331,真 · 巨武器破坏者护腿,purple,500000,1,35
13332,真 · 赤炼胫甲,purple,500000,1,35
13333,真 · 血之结界胫甲,purple,500000,1,35
13631,蓝色日冕胫甲,purple,250000,1,35
13634,超合金虎啸胫甲,purple,300000,1,35
13637,黑玉护魂胫甲,purple,250000,1,35
13646,寂静灵魂绑腿,purple,350000,1,35
13647,幻影死神绑腿,purple,350000,1,35
13648,传承 : 神圣的大地女神赤铁绑腿,purple,2000000,1,35
13649,传承 : 守夜女神的玄钢护腿,purple,1500000,1,35
13650,传承 : 神圣的守夜女神玄钢护腿,purple,3000000,1,35
13651,传承 : 生命女神的钛合金胫甲,purple,4000000,1,35
13652,传承 : 神圣的生命女神钛合金胫甲,purple,7000000,1,35
13653,传承 : 战争女神的钛钢护腿,purple,6000000,1,35
13654,传承 : 神圣的战争女神钛钢护腿,purple,10000000,1,35
13657,赤云璧月胫甲,purple,300000,1,35
13658,卡露亚的希望 - 圣日胫甲,purple,500000,1,35
13659,纯白之甲 - 谐音胫甲,purple,300000,1,35
13660,守护盔甲 - 蔷薇胫甲,purple,300000,1,35
13661,天帷巨兽 : 赤龙板甲护腿,purple,200000,1,35
13662,天帷巨兽 : 精灵的碎魄板甲护腿,purple,200000,1,35
13663,暗黑城 : 地夕板甲护腿,purple,200000,1,35
13664,暗黑城 : 精灵的碎魄板甲护腿,purple,200000,1,35
13665,诺斯玛尔 : 赤龙板甲护腿,purple,200000,1,35
13667,传承 : 控魂女神的钛钢绑腿,purple,10000000,1,35
13668,炽燃之波绑腿,purple,300000,1,35
13669,圣洁勋章绑腿,purple,300000,1,35
13674,光之流影护腿,purple,250000,1,35
13675,守护者的献祭护腿,purple,250000,1,35
13676,暮光信徒护腿,purple,250000,1,35
13678,英勇守护绑腿,purple,250000,1,35
13682,传承 : 神圣的控魂女神的钛钢绑腿,purple,15000000,1,35
13687,真 · 光之流影护腿,purple,500000,1,35
13688,真 · 守护者的献祭护腿,purple,500000,1,35
13689,真 · 暮光信徒护腿,purple,500000,1,35
14014,暖阳护肩,purple,250000,1,35
14050,蚕丝护肩,purple,50000,1,35
14052,匠人护肩,purple,250000,1,35
14055,炎麻护肩,purple,150000,1,35
14058,赫顿玛尔贵族肩甲,purple,150000,1,35
14059,印纹护肩,purple,250000,1,35
14063,贤者的训练护肩,purple,150000,1,35
14064,荣耀者肩甲,purple,300000,1,35
14067,精灵祝福斗篷,purple,150000,1,35
14068,沙狐护肩,purple,250000,1,35
14082,七星护肩,purple,250000,1,35
14083,青龙渡海护肩,purple,250000,1,35
14084,紫羽定魂护肩,purple,300000,1,35
14085,初级魔法师护肩,purple,50000,1,35
14086,伽毕斯的皓月肩甲,purple,250000,1,35
14087,引魔护肩,purple,250000,1,35
14088,羽灵护肩,purple,300000,1,35
14089,梦魇缚灵护肩,purple,250000,1,35
14090,瞑想者斗篷,purple,250000,1,35
14091,锦鳞护肩,purple,250000,1,35
14092,星纹斗篷,purple,250000,1,35
14093,神官吉格的祭祀护肩,purple,300000,1,35
14094,寂魂祈日斗篷,purple,250000,1,35
14095,玄武鸣天披肩,purple,250000,1,35
14096,月海碧魔斗篷,purple,250000,1,35
14097,自然亲和斗篷,purple,250000,1,35
14098,远古旋魔斗篷,purple,250000,1,35
14099,迷月玄羽斗篷,purple,250000,1,35
14100,传承 : 战争女神的薄纱护肩,purple,6000000,1,35
14101,传承 : 神圣的战争女神薄纱护肩,purple,10000000,1,35
14104,初级修行者护肩,purple,80000,1,35
14105,圣日雷影护肩,purple,250000,1,35
14106,暗黑战印护肩,purple,250000,1,35
14107,苍穹之主护肩,purple,250000,1,35
14108,天帷巨兽 : 逆翎布甲护肩,purple,200000,1,35
14109,天帷巨兽 : 破曦布甲护肩,purple,200000,1,35
14110,天帷巨兽 : 精灵的雁翎布甲护肩,purple,200000,1,35
14111,天帷巨兽 : 精灵的隐灵布甲护肩,purple,200000,1,35
14112,暗黑城 : 逆翎布甲护肩,purple,200000,1,35
14113,暗黑城 : 破曦布甲护肩,purple,200000,1,35
14114,暗黑城 : 精灵的天脊布甲护肩,purple,200000,1,35
14115,暗黑城 : 精灵的隐灵布甲护肩,purple,200000,1,35
14116,诺斯玛尔 : 逆翎布甲护肩,purple,200000,1,35
14117,诺斯玛尔 : 破曦布甲护肩,purple,200000,1,35
14119,传承 : 控魂女神的绢丝肩甲,purple,10000000,1,35
14120,缚灵螺纹护肩,purple,300000,1,35
14121,千层紫纱斗蓬,purple,350000,1,35
14122,奢华的网丝护肩,purple,300000,1,35
14123,贤者斯托拉斯的斗蓬,purple,350000,1,35
14124,精灵支配者斗蓬,purple,300000,1,35
14125,永恒的净化护肩,purple,250000,1,35
14131,疯狂工程师的斗篷,purple,250000,1,35
14132,归隐的武士斗篷,purple,200000,1,35
14133,流云惊月斗篷,purple,250000,1,35
14134,无尽的元素之力护肩,purple,250000,1,35
14135,契约支配者护肩,purple,250000,1,35
14136,灵魂之信仰护肩,purple,250000,1,35
14145,传承 : 神圣的控魂女神的绢丝肩甲,purple,15000000,1,35
14149,真 · 疯狂工程师的斗篷,purple,500000,1,35
14150,真 · 归隐的武士斗篷,purple,500000,1,35
14151,真 · 流云惊月斗篷,purple,500000,1,35
14152,真 · 无尽的元素之力护肩,purple,500000,1,35
14153,真 · 契约支配者护肩,purple,500000,1,35
14154,真 · 灵魂之信仰护肩,purple,500000,1,35
14442,哥布林护肩,purple,50000,1,35
14443,兽皮护肩,purple,50000,1,35
14445,猫妖皮护肩,purple,50000,1,35
14448,罪恶布法罗护肩,purple,250000,1,35
14451,烈焰骑士护肩,purple,250000,1,35
14454,炎蟒护肩,purple,250000,1,35
14457,天帷巨兽的皮护肩,purple,200000,1,35
14468,暗袭护肩,purple,250000,1,35
14469,聚冥护肩,purple,300000,1,35
14470,逐风护肩,purple,250000,1,35
14471,赤星护肩,purple,300000,1,35
14472,翼影护肩,purple,300000,1,35
14473,傲凰护肩,purple,300000,1,35
14474,噬龙护肩,purple,300000,1,35
14475,暴风雨神护肩,purple,250000,1,35
14476,流光护肩,purple,300000,1,35
14477,爆麟护肩,purple,250000,1,35
14478,黑月护肩,purple,250000,1,35
14479,传承 : 战争女神的狼皮护肩,purple,6000000,1,35
14480,传承 : 神圣的战争女神狼皮护肩,purple,10000000,1,35
14483,天帷巨兽 : 赤龙皮甲护肩,purple,200000,1,35
14484,天帷巨兽 : 斩影皮甲护肩,purple,200000,1,35
14485,天帷巨兽 : 精灵的夜麟皮甲护肩,purple,200000,1,35
14486,天帷巨兽 : 精灵的天袭皮甲护肩,purple,200000,1,35
14487,暗黑城 : 赤龙皮甲护肩,purple,200000,1,35
14488,暗黑城 : 斩影皮甲护肩,purple,200000,1,35
14489,暗黑城 : 精灵的夜麟皮甲护肩,purple,200000,1,35
14490,暗黑城 : 精灵的天袭皮甲护肩,purple,200000,1,35
14491,诺斯玛尔 : 赤龙皮甲护肩,purple,200000,1,35
14492,诺斯玛尔 : 斩影皮甲护肩,purple,200000,1,35
14494,燃烧魔女的南瓜护肩,purple,250000,1,35
14495,恐惧女巫的羊皮护肩,purple,250000,1,35
14496,远古图书馆的管理员护肩,purple,250000,1,35
14497,传承 : 控魂女神的狼皮斗蓬,purple,10000000,1,35
14498,裴尔玛的邪神护肩,purple,400000,1,35
14499,闪耀之哈根尼斯护肩,purple,300000,1,35
14500,混沌之阿加雷斯护肩,purple,250000,1,35
14501,无尽之探索护肩,purple,250000,1,35
14505,卡诺凡恩皮护肩,purple,250000,1,35
14506,斯匹奥皮护肩,purple,250000,1,35
14507,阿瓦利亚的迅捷护肩,purple,300000,1,35
14508,邪恶风行者的皮护肩,purple,250000,1,35
14511,西部枪手护肩,purple,250000,1,35
14512,巨鲸之王护肩,purple,250000,1,35
14513,暮星护肩,purple,250000,1,35
14514,慈悲之心护肩,purple,250000,1,35
14515,精灵的智慧护肩,purple,250000,1,35
14523,传承 : 神圣的控魂女神狼皮斗蓬,purple,15000000,1,35
14527,真 · 西部枪手护肩,purple,500000,1,35
14528,真 · 巨鲸之王护肩,purple,500000,1,35
14529,真 · 暮星护肩,purple,500000,1,35
14530,真 · 慈悲之心护肩,purple,500000,1,35
14531,真 · 精灵的智慧护肩,purple,500000,1,35
14842,菩提护肩,purple,250000,1,35
14844,栗木护肩,purple,50000,1,35
14847,血灵暗咒肩甲,purple,250000,1,35
14850,大地祝福肩甲,purple,200000,1,35
14853,玄武岩护肩,purple,200000,1,35
14856,远古冰银护肩,purple,250000,1,35
14867,玛尔的天权肩甲,purple,300000,1,35
14868,紫金守护肩甲,purple,300000,1,35
14869,幽灵结晶护肩,purple,300000,1,35
14870,蛊藤护肩,purple,200000,1,35
14871,黄金战士护肩,purple,250000,1,35
14872,蛟纹护肩,purple,250000,1,35
14873,龙脊护肩,purple,300000,1,35
14874,黑龙汲星护肩,purple,250000,1,35
14875,星临护肩,purple,250000,1,35
14876,传承 : 战争女神的黑陶护肩,purple,6000000,1,35
14877,传承 : 神圣的战争女神黑陶护肩,purple,10000000,1,35
14883,云铁护肩,purple,200000,1,35
14884,狮鹫护肩,purple,300000,1,35
14885,破魔护肩,purple,250000,1,35
14886,裁决之甲 - 神鉴护肩,purple,300000,1,35
14887,天帷巨兽 : 戾龙轻甲护肩,purple,200000,1,35
14888,天帷巨兽 : 斩影轻甲护肩,purple,200000,1,35
14889,天帷巨兽 : 精灵的奔雷轻甲护肩,purple,200000,1,35
14890,天帷巨兽 : 精灵的天袭轻甲护肩,purple,200000,1,35
14891,暗黑城 : 戾龙轻甲护肩,purple,200000,1,35
14892,暗黑城 : 斩影轻甲护肩,purple,200000,1,35
14893,暗黑城 : 精灵的奔雷轻甲护肩,purple,200000,1,35
14894,暗黑城 : 精灵的天袭轻甲护肩,purple,200000,1,35
14895,诺斯玛尔 : 戾龙轻甲护肩,purple,200000,1,35
14896,诺斯玛尔 : 斩影轻甲护肩,purple,200000,1,35
14899,传承 : 控魂女神的软陶斗蓬,purple,10000000,1,35
14900,墨之旋风护肩,purple,300000,1,35
14901,邪恶怒视护肩,purple,300000,1,35
14902,顽强的巴罗斯护肩,purple,250000,1,35
14903,残忍的执行者护肩,purple,300000,1,35
14910,拉马斯肩甲,purple,250000,1,35
14911,哈勒斯肩甲,purple,200000,1,35
14912,诅咒之巫师肩甲,purple,250000,1,35
14913,屠杀之巫师肩甲,purple,250000,1,35
14916,精武之魂护肩,purple,250000,1,35
14917,米格拉的英雄护肩,purple,250000,1,35
14918,霸权者的智慧护肩,purple,250000,1,35
14919,暗黑之焰护肩,purple,250000,1,35
14920,拳王的独孤护肩,purple,250000,1,35
14928,传承 : 神圣的控魂女神软陶斗篷,purple,15000000,1,35
14932,真 · 精武之魂护肩,purple,500000,1,35
14933,真 · 米格拉的英雄护肩,purple,500000,1,35
14934,真 · 霸权者的智慧护肩,purple,500000,1,35
14935,真 · 暗黑之焰护肩,purple,500000,1,35
14936,真 · 拳王的独孤护肩,purple,500000,1,35
15242,卫兵护肩,purple,200000,1,35
15244,素喃护肩,purple,250000,1,35
15247,暗黑蛇纹护肩,purple,250000,1,35
15250,碧玉护肩,purple,250000,1,35
15253,闪灵护肩,purple,300000,1,35
15256,龙鸣护肩,purple,300000,1,35
15267,血啸护肩,purple,300000,1,35
15268,赤霞护肩,purple,300000,1,35
15269,鳞岩护肩,purple,8000000,1,35
15270,紫金护肩,purple,300000,1,35
15271,蓝水晶护肩,purple,250000,1,35
15272,EL-XM25护肩,purple,250000,1,35
15273,怒灵诅咒护肩,purple,300000,1,35
15274,恶雷擒月护肩,purple,300000,1,35
15275,ES-YL11护肩,purple,250000,1,35
15276,传承 : 战争女神的墨钢肩甲,purple,6000000,1,35
15277,传承 : 神圣的战争女神墨钢肩甲,purple,10000000,1,35
15282,伏魔护肩,purple,300000,1,35
15283,正义守护肩甲,purple,300000,1,35
15284,黎明七星护肩,purple,350000,1,35
15285,信耶的附灵肩甲,purple,300000,1,35
15286,天帷巨兽 : 戾龙重甲护肩,purple,200000,1,35
15287,天帷巨兽 : 斩影重甲护肩,purple,200000,1,35
15288,天帷巨兽 : 精灵的银刃重甲护肩,purple,200000,1,35
15289,天帷巨兽 : 精灵的苍蟒重甲护肩,purple,200000,1,35
15290,暗黑城 : 戾龙重甲护肩,purple,200000,1,35
15291,暗黑城 : 斩影重甲护肩,purple,200000,1,35
15292,暗黑城 : 精灵的银刃重甲护肩,purple,200000,1,35
15293,暗黑城 : 精灵的苍蟒重甲护肩,purple,200000,1,35
15294,诺斯玛尔 : 戾龙重甲护肩,purple,200000,1,35
15295,诺斯玛尔 : 斩影重甲护肩,purple,200000,1,35
15297,传承 : 控魂女神的纹钢斗蓬,purple,10000000,1,35
15298,血浸黑栗护肩,purple,300000,1,35
15299,暗黑侵略者护肩,purple,300000,1,35
15300,梅尔文的随心护肩,purple,250000,1,35
15301,原罪之封印护肩,purple,300000,1,35
15309,巨武器破坏者护肩,purple,250000,1,35
15310,赤炼肩甲,purple,250000,1,35
15311,血之结界护肩,purple,250000,1,35
15317,传承 : 神圣的控魂女神钛银护肩,purple,15000000,1,35
15321,真 · 巨武器破坏者护肩,purple,500000,1,35
15322,真 · 赤炼肩甲,purple,500000,1,35
15323,真 · 血之结界护肩,purple,500000,1,35
15629,蓝色日冕肩甲,purple,250000,1,35
15632,超合金虎啸肩甲,purple,300000,1,35
15635,黑玉护魂肩甲,purple,250000,1,35
15646,寂静灵魂肩甲,purple,350000,1,35
15647,幻影死神肩甲,purple,350000,1,35
15648,英勇守护肩甲,purple,250000,1,35
15649,传承 : 战争女神的钛钢肩甲,purple,6000000,1,35
15650,传承 : 神圣的战争女神钛钢肩甲,purple,10000000,1,35
15654,赤云璧月肩甲,purple,300000,1,35
15655,卡露亚的希望 - 圣日护肩,purple,500000,1,35
15656,纯白之甲 - 谐音护肩,purple,300000,1,35
15657,守护盔甲 - 蔷薇护肩,purple,300000,1,35
15658,天帷巨兽 : 赤龙板甲护肩,purple,200000,1,35
15659,天帷巨兽 : 精灵的碎魄板甲护肩,purple,200000,1,35
15660,暗黑城 : 地夕板甲护肩,purple,200000,1,35
15661,暗黑城 : 精灵的碎魄板甲护肩,purple,200000,1,35
15662,诺斯玛尔 : 赤龙板甲护肩,purple,200000,1,35
15664,传承 : 控魂女神的钛钢护肩,purple,10000000,1,35
15665,炽燃之波护肩,purple,300000,1,35
15666,圣洁勋章护肩,purple,300000,1,35
15673,光之流影护肩,purple,250000,1,35
15674,守护者的献祭护肩,purple,250000,1,35
15675,暮光信徒护肩,purple,250000,1,35
15681,传承 : 神圣的控魂女神的钛钢护肩,purple,15000000,1,35
15685,真 · 光之流影护肩,purple,500000,1,35
15686,真 · 守护者的献祭护肩,purple,500000,1,35
15687,真 · 暮光信徒护肩,purple,500000,1,35
16043,蚕丝腰带,purple,250000,1,35
16045,极冻腰带,purple,300000,1,35
16048,炎麻腰带,purple,250000,1,35
16051,赫顿玛尔贵族腰带,purple,250000,1,35
16055,贤者的训练腰带,purple,250000,1,35
16058,精灵祝福腰带,purple,250000,1,35
16069,七星腰带,purple,500000,1,35
16070,青龙渡海腰带,purple,250000,1,35
16071,紫羽定魂腰带,purple,350000,1,35
16072,伽毕斯的皓月腰带,purple,300000,1,35
16073,引魔腰带,purple,300000,1,35
16074,羽灵腰带,purple,300000,1,35
16075,梦魇缚灵腰带,purple,500000,1,35
16076,瞑想者腰带,purple,300000,1,35
16077,锦鳞腰带,purple,300000,1,35
16078,星纹腰带,purple,350000,1,35
16079,神官吉格的祭祀腰带,purple,350000,1,35
16080,寂魂祈日腰带,purple,350000,1,35
16081,玄武鸣天腰带,purple,250000,1,35
16082,月海碧魔腰带,purple,350000,1,35
16083,自然亲和腰带,purple,300000,1,35
16084,远古旋魔腰带,purple,300000,1,35
16085,迷月玄羽腰带,purple,300000,1,35
16086,传承 : 战争女神的薄纱腰带,purple,6000000,1,35
16087,传承 : 神圣的战争女神薄纱腰带,purple,10000000,1,35
16093,初级修行者腰带,purple,80000,1,35
16094,圣日雷影腰带,purple,400000,1,35
16095,暗黑战印腰带,purple,350000,1,35
16096,苍穹之主腰带,purple,350000,1,35
16097,天帷巨兽 : 逆翎布甲腰带,purple,200000,1,35
16098,天帷巨兽 : 破曦布甲腰带,purple,200000,1,35
16099,天帷巨兽 : 精灵的雁翎布甲腰带,purple,200000,1,35
16100,天帷巨兽 : 精灵的隐灵布甲腰带,purple,200000,1,35
16101,暗黑城 : 逆翎布甲腰带,purple,200000,1,35
16102,暗黑城 : 破曦布甲腰带,purple,200000,1,35
16103,暗黑城 : 精灵的天脊布甲腰带,purple,200000,1,35
16104,暗黑城 : 精灵的隐灵布甲腰带,purple,200000,1,35
16105,诺斯玛尔 : 逆翎布甲腰带,purple,200000,1,35
16106,诺斯玛尔 : 破曦布甲腰带,purple,200000,1,35
16109,传承 : 控魂女神的绢丝护腰,purple,10000000,1,35
16110,缚灵螺纹腰带,purple,350000,1,35
16111,千层紫纱腰带,purple,350000,1,35
16112,奢华的网丝腰带,purple,350000,1,35
16113,贤者斯托拉斯的护腰,purple,250000,1,35
16114,精灵支配者护腰,purple,300000,1,35
16115,永恒的净化腰带,purple,250000,1,35
16123,疯狂工程师的腰带,purple,200000,1,35
16124,归隐的武士腰带,purple,200000,1,35
16125,流云惊月腰带,purple,250000,1,35
16126,无尽的元素之力腰带,purple,250000,1,35
16127,契约支配者腰带,purple,250000,1,35
16128,灵魂之信仰腰带,purple,250000,1,35
16137,传承 : 神圣的控魂女神的绢丝护腰,purple,15000000,1,35
16141,真 · 疯狂工程师的腰带,purple,500000,1,35
16142,真 · 归隐的武士腰带,purple,500000,1,35
16143,真 · 流云惊月腰带,purple,600000,1,35
16144,真 · 无尽的元素之力腰带,purple,600000,1,35
16145,真 · 契约支配者腰带,purple,600000,1,35
16146,真 · 灵魂之信仰腰带,purple,600000,1,35
16442,哥布林腰带,purple,50000,1,35
16443,羔羊皮带,purple,50000,1,35
16445,驯兽师腰带,purple,250000,1,35
16448,罪恶布法罗腰带,purple,250000,1,35
16451,烈焰骑士腰带,purple,250000,1,35
16454,炎蟒腰带,purple,250000,1,35
16457,天帷巨兽的皮腰带,purple,200000,1,35
16468,暗袭腰带,purple,250000,1,35
16469,聚冥腰带,purple,300000,1,35
16470,赤星腰带,purple,300000,1,35
16471,翼影腰带,purple,350000,1,35
16472,傲凰腰带,purple,350000,1,35
16473,噬龙腰带,purple,350000,1,35
16474,暴风雨神腰带,purple,350000,1,35
16475,流光腰带,purple,350000,1,35
16476,爆麟腰带,purple,350000,1,35
16477,黑月腰带,purple,350000,1,35
16478,传承 : 战争女神的狼皮腰带,purple,6000000,1,35
